Text|Label
Рђ СЌС‚Рё СЃРѕРІСЂРµРјРµРЅРЅС‹Рµ РёРіСЂС‹ вЂ” РїРѕР»РЅРѕРµ РіРѕРІРЅРѕ, РІРµС‡РЅРѕ РєР°РєРёРµ-С‚Рѕ Р±Р°РіРё, РѕРїС‚РёРјРёР·Р°С†РёСЏ вЂ” РїСЂРѕСЃС‚Рѕ СѓР¶Р°СЃ. Рђ Сѓ РјРµРЅСЏ РІРѕСЂРѕС… РёРіСЂ, РєР°РєРёРµ РїРѕСЃР»РµРґРЅРёР№ СЂР°Р· Р·Р°РїСѓСЃРєР°Р» С…СѓР№ Р·РЅР°РµС‚ РєРѕРіРґР°. РќР° СЂР°СЃРїСЂРѕРґР°Р¶Р°С… Р±С‹РІР°СЋС‚ С‚Р°РєРёРµ РїСЂРµРґР»РѕР¶РµРЅРёСЏ, С‡С‚Рѕ РєРѕС€РµР»РµРє СЃР°Рј РїСЂРѕСЃРёС‚СЃСЏ, Р° РёРіСЂР°СЋ РІСЃРµ СЂР°РІРЅРѕ РІ РґРёС‡СЊ РґСЂРµРІРЅСЋСЋ СЂР°Р· РІ РіРѕРґ.|0
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РїСЂРµСЃР»РµРґРѕРІР°РЅРёРµ РІ Р·Р°РјРєРЅСѓС‚РѕРј РїСЂРѕСЃС‚СЂР°РЅСЃС‚РІРµ |7
С…РѕС‡Сѓ СѓР¶Р°СЃ РїСЂРѕ СЂРёС‚СѓР°Р»С‹ Рё РґСЂРµРІРЅРµРµ Р·Р»Рѕ|8
Р–Р°РґРЅРѕСЃС‚СЊ РЅРµ РµРґРёРЅСЃС‚РІРµРЅРЅРѕРµ С…РѕСЂРѕС€РµРµ РєР°С‡РµСЃС‚РІРѕ. Р’Р°Р¶РЅРѕ СѓРјРµС‚СЊ РґРµР»РёС‚СЊСЃСЏ Рё РїРѕРјРѕРіР°С‚СЊ РґСЂСѓРіРёРј.|3
С…РѕС‡Сѓ С„РёР»СЊРј РїСЂРѕ РЅРµСѓРґР°С‡РЅСѓСЋ РєР°СЂСЊРµСЂСѓ Рё СЂР°Р·РѕС‡Р°СЂРѕРІР°РЅРёРµ|2
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РѕС‚С†Р°, РєРѕС‚РѕСЂС‹Р№ РїРѕС‚РµСЂСЏР» РїСЂР°РІРѕ РІРёРґРµС‚СЊСЃСЏ СЃ РґРµС‚СЊРјРё |2
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С„РёР»СЊРј РіРґРµ РґРѕ РїРѕСЃР»РµРґРЅРµРіРѕ РЅРµ СЏСЃРЅРѕ РєС‚Рѕ РґСЂСѓРі РєС‚Рѕ РІСЂР°Рі|7
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ СЂРѕРјР°РЅС‚РёРєСѓ РІ РїСѓС‚РµС€РµСЃС‚РІРёРё, РіРґРµ РіРµСЂРѕРё С‚РµСЂСЏСЋС‚СЃСЏ РІ РЅРµР·РЅР°РєРѕРјРѕРј РіРѕСЂРѕРґРµ|0
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РїСЂРёРєР»СЋС‡РµРЅРёСЏ РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ РІ РґР¶СѓРЅРіР»СЏС… СЃ РґРёРєРёРјРё Р¶РёРІРѕС‚РЅС‹РјРё|11
РёС‰Сѓ С‚СЂРёР»Р»РµСЂ РїСЂРѕ РїРѕРёСЃРє РїСЂРѕРїР°РІС€РµРіРѕ Р°СЂС‚РµС„Р°РєС‚Р° РІ РґР¶СѓРЅРіР»СЏС…|1
Р§С‚Рѕ-С‚Рѕ РЅРµ С‚Р°Рє, С‡С‚Рѕ-С‚Рѕ РЅРµ С‚Р°Рє, СЏ РЅРµ Р·РЅР°СЋ, С‡С‚Рѕ РґРµР»Р°С‚СЊ, РєР°Рє СЌС‚Рѕ РёСЃРїСЂР°РІРёС‚СЊ?|1
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РџРѕР»С‚Р°РІСЃРєСѓСЋ Р±РёС‚РІСѓ |10
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ РѕРґРёРЅРѕС‡РµСЃС‚РІРѕ Рё РІРЅСѓС‚СЂРµРЅРЅСЋСЋ Р±РѕР»СЊ|2
РЅСѓР¶РµРЅ РІС‹Р±РѕСЂ|4
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ РІ РїСѓСЃС‚С‹РЅРµ СЃ РјРёРЅРёРјР°Р»СЊРЅС‹РјРё СЃСЂРµРґСЃС‚РІР°РјРё|11
РёС‰Сѓ РєРёРЅРѕ РїСЂРѕ Р»СЋР±РѕРІСЊ, РєРѕС‚РѕСЂР°СЏ РЅР°С‡РёРЅР°РµС‚СЃСЏ СЃ РѕС€РёР±РєРё|0
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‚С‹Р»|5
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЂР°Р·РІРµРґРєСѓ Р±РѕРµРј|5
С…РѕС‡Сѓ С„РёР»СЊРј СЃ Р°С‚РјРѕСЃС„РµСЂРѕР№ С‚Р°Р№РЅС‹ Рё РЅРµРґРѕСЃРєР°Р·Р°РЅРЅРѕСЃС‚Рё|1
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РєСЂРёРјРёРЅР°Р» СЃ РЅРµРѕР¶РёРґР°РЅРЅС‹Рј СЃРѕСЋР·РѕРј РіРµСЂРѕРµРІ|4
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РєРёРЅРѕ РїСЂРѕ РїСѓС‚РµС€РµСЃС‚РІРёРµ РјРµР¶РґСѓ РјРёСЂР°РјРё С‡РµСЂРµР· РїРѕСЂС‚Р°Р»С‹|10
С…РѕС‡Сѓ СЃ Р·Р°РіР°РґРєР°РјРё|11
РќРµ, РіРѕРґ СЌС‚Рѕ РІРїРѕР»РЅРµ РЅРѕСЂРјР°Р»СЊРЅРѕ. Р’ СЃСЂРµРґРЅРµРј РѕС‚ 3 РјРµСЃСЏС†РµРІ РґРѕ РїРѕР»СѓРіРѕРґР° вЂ” СЌС‚Рѕ РІРїРѕР»РЅРµ РїСЂРёРµРјР»РµРјРѕ.|3
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РїСѓС‚РµС€РµСЃС‚РІРёРµ РЅР° РїР»РѕС‚Сѓ С‡РµСЂРµР· РќРёР°РіР°СЂСЃРєРёР№ РІРѕРґРѕРїР°Рґ |11
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїСЂРёР·СЂР°РєРѕРІ РЅР° Р·Р°Р±СЂРѕС€РµРЅРЅРѕР№ СЃС‚Р°РЅС†РёРё РјРµС‚СЂРѕ|8
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ Р±Р°РЅРєСЂРѕС‚СЃС‚РІРѕ СЃРµРјРµР№РЅРѕРіРѕ Р±РёР·РЅРµСЃР°|2
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СЌРїРѕРїРµСЋ РїСЂРѕ РІРѕСЃС…РѕР¶РґРµРЅРёРµ РЅР° РЅРµРїСЂРёСЃС‚СѓРїРЅСѓСЋ СЃРєР°Р»Сѓ |11
С…РѕС‡Сѓ СЃС‚СЂР°С€РЅС‹Р№ С„РёР»СЊРј РїСЂРѕ РјРѕРЅСЃС‚СЂР° Рё С‚РµРјРЅРѕС‚Сѓ|8
РЅСѓР¶РµРЅ С…РѕСЂСЂРѕСЂ РїСЂРѕ С‚Рѕ С‡С‚Рѕ РЅРµР»СЊР·СЏ РѕС‚РєСЂС‹С‚СЊ РґРІРµСЂСЊ|8
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РєСЂРёРјРёРЅР°Р»СЊРЅСѓСЋ РґСЂР°РјСѓ СЃ РјРѕСЂР°Р»СЊРЅС‹Рј РІС‹Р±РѕСЂРѕРј Рё РїРѕСЃР»РµРґСЃС‚РІРёСЏРјРё РґР»СЏ РІСЃРµС…|4
РёС‰Сѓ РёСЃС‚РѕСЂРёСЋ Рѕ С‚РѕРј РєР°Рє РѕС€РёР±РєР° СЃС‚Р°Р»Р° СѓСЂРѕРєРѕРј Р° РЅРµСѓРґР°С‡Р° вЂ” С‚СЂР°РјРїР»РёРЅРѕРј РґР»СЏ СЂРѕСЃС‚Р°|9
РёС‰Сѓ РёСЃС‚РѕСЂРёСЋ РїСЂРѕ РјРµСЃС‚СЊ РєРѕС‚РѕСЂР°СЏ РЅРµ РїСЂРёРЅРѕСЃРёС‚ РїРѕРєРѕСЏ Р° С‚РѕР»СЊРєРѕ РЅРѕРІС‹Рµ РїСЂРѕР±Р»РµРјС‹|4
РЅСѓР¶РµРЅ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РєРёР±РµСЂРїСЂРµСЃС‚СѓРїР»РµРЅРёСЏ РёР»Рё С…Р°РєРµСЂРѕРІ|7
РёС‰Сѓ РёР·РјРµРЅРµРЅРёСЏ|5
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р°СЂС…РёС‚РµРєС‚РѕСЂР°, РїРѕСЃС‚СЂРѕРёРІС€РµРіРѕ РґРѕСЃС‚СѓРїРЅРѕРµ Р¶РёР»СЊС‘ РґР»СЏ Р±РµРґРЅС‹С… |9
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СѓС‡РёС‚РµР»СЏ, РєРѕС‚РѕСЂРѕРіРѕ СѓРІРѕР»РёР»Рё Р·Р° РїСЂР°РІРґСѓ|2
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ Р±РµСЂРµРјРµРЅРЅСѓСЋ Р¶РµРЅС‰РёРЅСѓ, РєРѕС‚РѕСЂСѓСЋ Р±СЂРѕСЃРёР» РїР°СЂРµРЅСЊ |2
РЅСѓР¶РµРЅ С„РёР»СЊРј РіРґРµ РіРµСЂРѕР№ РїСЂРѕС…РѕРґРёС‚ РїСѓС‚СЊ РѕС‚ РїСЂРѕСЃС‚РѕРіРѕ С‡РµР»РѕРІРµРєР° Рє РІРµР»РёРєРѕРјСѓ С‡РµСЂРµР· РёСЃРїС‹С‚Р°РЅРёСЏ|10
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІРѕРµРЅРЅС‹Рµ СѓС‡РµРЅРёСЏ, РєРѕС‚РѕСЂС‹Рµ РѕР±РµСЂРЅСѓР»РёСЃСЊ СЂРµР°Р»СЊРЅРѕР№ Р±РёС‚РІРѕР№|5
Р’СЃРµ РІРµСЂРЅРѕ, РЅРѕ СѓСЂРѕРІРµРЅСЊ РіСЂРёРЅРґР° С‚СѓС‚ РІСЃРµ СЂР°РІРЅРѕ РЅРµСЃСЂР°РІРЅРёРј. РЈ РјРµРЅСЏ Рё РїРёС‚РѕРЅ, Рё РєРѕРЅРґР°, Рё РєР°С‚С‚РµСЂ, Рё РєРѕСЂРІРµС‚С‚, Рё РєСѓС‡Р° РµС‰Рµ С‡РµРіРѕ, Рё РїСЂРёС‚РѕРј РїСЂРѕРёРЅР¶РµРЅРµСЂРµРЅРѕ РІСЃРµ РґРѕ 4-5 СѓСЂРѕРІРЅСЏ. РўР°Рє РІРѕС‚ РЅР° С‚РѕС‚ Р¶Рµ РїРёС‚РѕРЅ Р»РµРіРєРѕ Р·Р°СЂР°Р±Р°С‚С‹РІР°РµС‚СЃСЏ РёРјРµСЏ С…Р°СѓР»РµСЂ- С‚РёРї7 С‡Р°СЃР° Р·Р° 3-4 Рё РґР°Р¶Рµ РєР°С‚С‚РµСЂ РІРµС‚ РјРѕР¶РЅРѕ РІС‹РєР°С‡Р°С‚СЊ Р·Р° РїР°СЂСѓ РґРЅРµР№ - С‚Р°Рј РґРѕР»СЊС€Рµ СЂР°РЅРі РЅР° РЅРёС… РєР°С‡Р°С‚СЊ РЅРµР¶РµР»Рё Р±Р°Р±Р»Рѕ. РЎР°РјРѕРµ РіРµРјРѕСЂРЅРѕРµ СЌС‚Рѕ СЃР±РѕСЂ СЂРµСЃРѕРІ РґР»СЏ РёРЅР¶РµРЅРµСЂРѕРІ, РЅРѕ РµСЃС‚СЊ РїР°СЂСѓ РјРµСЃС‚, РіРґРµ РёС… РјРѕР¶РЅРѕ С„Р°СЂРјРёС‚СЊ С‚РѕРЅРЅР°РјРё РЅРµ РѕС‚С…РѕРґСЏ РѕС‚ РєР°СЃСЃС‹, С‚Р°Рє СЃРєР°Р·Р°С‚СЊ.|4
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РјР°С„РёСЋ, РєРѕС‚РѕСЂР°СЏ РєРѕРЅС‚СЂРѕР»РёСЂСѓРµС‚ РїРѕСЂС‚|4
РёС‰Сѓ РїСЂРёРєР»СЋС‡РµРЅРёСЏ СЃ Р¶РёРІРѕС‚РЅС‹РјРё РёР»Рё СЌРєР·РѕС‚РёС‡РµСЃРєРѕР№ С„Р°СѓРЅРѕР№ РєРѕС‚РѕСЂР°СЏ СѓРґРёРІР»СЏРµС‚ Рё РІРѕСЃС…РёС‰Р°РµС‚|11
РЅСѓР¶РµРЅ С„РёР»СЊРј РіРґРµ РіРµСЂРѕР№ РјРµРЅСЏРµС‚ РјРёСЂ Рє Р»СѓС‡С€РµРјСѓ|9
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РјР°СЂС€СЂСѓС‚ С‡РµСЂРµР· РЅРµРёР·РІРµРґР°РЅРЅРѕРµ|11
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р’Р°СЃРёР»РёСЏ Р›РµРІР°С€РѕРІР°, РєРѕС‚РѕСЂС‹Р№ РІР·СЂС‹РІР°Р» СЃРєР»Р°РґС‹ |10
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РђР»РµРєСЃР°РЅРґСЂР° РќРµРІСЃРєРѕРіРѕ, РєРѕС‚РѕСЂС‹Р№ СЂСѓР±РёС‚ РјРµС‡РѕРј |10
РјРµР»РѕРґСЂР°РјР° РїСЂРѕ РІСЃС‚СЂРµС‡Сѓ РІ РїРѕРµР·РґРµ РёР»Рё СЃР°РјРѕР»РµС‚Рµ|0
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІРѕРµРЅРЅРѕРіРѕ, РєРѕС‚РѕСЂС‹Р№ СѓРЅРёС‡С‚РѕР¶РёР» РІСЂР°Р¶РµСЃРєРёР№ РґРѕС‚|5
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РјРµС‡, РєРѕС‚РѕСЂС‹Р№ РІС‹Р±РёСЂР°РµС‚ РІР»Р°РґРµР»СЊС†Р° |10
РёС‰Сѓ РёСЃС‚РѕСЂРёСЋ, РіРґРµ СЃРµСЂРґС†Рµ Р±СЊС‘С‚СЃСЏ Р±С‹СЃС‚СЂРµРµ|7
РЅСѓР¶РµРЅ С„РёР»СЊРј РіРґРµ РіРµСЂРѕР№ РїСЂРѕС…РѕРґРёС‚ РїСѓС‚СЊ РѕС‚ РїСЂРѕСЃС‚РѕРіРѕ Рє РІРµР»РёРєРѕРјСѓ|10
РљСѓР»СЊС‚ РєР°СЂРіРѕ, РЅРµ РїРѕРЅРёРјР°СЋС‚ РєР°Рє СЂР°Р±РѕС‚Р°РµС‚, РЅРѕ РјРѕР»СЏС‚СЃСЏ РјР°С€РёРЅР°Рј.|4
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ СЃ СЃР°РјРѕРёСЂРѕРЅРёРµР№ Рё СѓРјРЅС‹Рј СЋРјРѕСЂРѕРј Р±РµР· РїРѕС€Р»РѕСЃС‚Рё|3
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РЅР°РїР°РґРµРЅРёРµ СЃС‚Р°Рё РєСЂС‹СЃ |7
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕР±РµРі РёР· РіРѕСЂСЏС‰РµРіРѕ РєРѕСЃРјРёС‡РµСЃРєРѕРіРѕ РєРѕСЂР°Р±Р»СЏ |7
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ Р±РѕР№С†РѕРІ Рё С‡РµСЃС‚СЊ|5
Р”С‹Рє РјР°Р»РѕР»РµС‚РЅРёР№ РґРѕР»Р±РѕС‘Р± РїРѕРґРё Рё РїСЂР°РІРґР° РґРµР±РёР» РєР°Рє Рё РµРіРѕ РјР°РјР°С€Р°-С€Р»СЋС…Р°.|0
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ С†Р°СЂРµРІРёС‡Р°, РєРѕС‚РѕСЂС‹Р№ РёС‰РµС‚ Р¶Р°СЂ-РїС‚РёС†Сѓ |10
РќСѓ РїСЂРѕСЃС‚Рѕ РіРµРЅРёР°Р»СЊРЅРѕ, СЃРЅР°С‡Р°Р»Р° Р·Р°РїСЂР°РІР»СЏР»Рё С‡РµСЂРµР· РѕРєРѕС€РєРѕ, РїРѕС‚РѕРј РєРѕР»С…РѕР·РёР»Рё Р·Р°РїСЂР°РІРѕС‡РЅС‹Рµ СЃС‚Р°РЅС†РёРё, Р° РїРѕС‚РѕРј Рё РІРѕРІСЃРµ Рє РєРёС‚Р°Р№С†Р°Рј РѕР±СЂР°С‚РёР»РёСЃСЊ. Р’РѕС‚ СЌС‚Рѕ РїСЂРѕРіСЂРµСЃСЃ! РџСЂРѕСЃС‚Рѕ Р·Р°РіР»СЏРґРµРЅСЊРµ!|2
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РјРµР»РѕРґСЂР°РјСѓ СЃ РєСЂР°СЃРёРІС‹РјРё Р»РѕРєР°С†РёСЏРјРё|0
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЂРѕРјР°РЅС‚РёРєСѓ РІ РјР°Р»РµРЅСЊРєРѕР№ РїРµРєР°СЂРЅРµ|0
РёС‰Сѓ РїСЂРѕСЂРѕС‡РµСЃС‚РІРѕ|10
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РїСЂРёСЂРѕРґСѓ|6
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ СЌРєРѕР»РѕРіР°, РєРѕС‚РѕСЂС‹Р№ РѕСЃС‚Р°РЅРѕРІРёР» РІС‹СЂСѓР±РєСѓ Р»РµСЃР°|9
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ Р±РѕРіР°С‚С‹СЂСЏ, РєРѕС‚РѕСЂС‹Р№ СЃСЂР°Р¶Р°Р»СЃСЏ СЃ С‡СѓРґРёС‰Р°РјРё |9
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ РІРѕРµРЅРЅС‹С… СЃРІСЏР·РёСЃС‚РѕРІ|5
РЅСѓР¶РµРЅ С„РёР»СЊРј РіРґРµ РіРµСЂРѕРё РґРµР»Р°СЋС‚ РІС‹Р±РѕСЂ РјРµР¶РґСѓ РґРѕР»РіРѕРј Рё С‡РµР»РѕРІРµС‡РЅРѕСЃС‚СЊСЋ|5
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ РѕР±РѕСЂРѕС‚РЅСЏ РІ Р·Р°Р±СЂРѕС€РµРЅРЅРѕР№ РіР°Р»РµСЂРµРµ |8
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РјР°РіРёС‡РµСЃРєСѓСЋ Р°РєР°РґРµРјРёСЋ Рё С‚РµРјРЅС‹Р№ СЃРµРєСЂРµС‚|10
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ Р»С‘РіРєРѕРµ, СЃРјРµС€РЅРѕРµ Рё РѕС‡РµРЅСЊ Р¶РёРІРѕРµ|3
РёС‰Сѓ РґРѕРєСѓ РїСЂРѕ РіРѕРЅС‡Р°СЂРЅРѕРµ РґРµР»Рѕ|6
РЅСѓР¶РЅР° СЂРѕРјР°РЅС‚РёС‡РµСЃРєР°СЏ РєРѕРјРµРґРёСЏ СЃ Р»РѕР¶РЅС‹Рј СЃРІРёРґР°РЅРёРµРј, РєРѕС‚РѕСЂРѕРµ СЃС‚Р°РЅРѕРІРёС‚СЃСЏ СЂРµР°Р»СЊРЅС‹Рј|0
РЅСѓР¶РµРЅ РґРµС‚РµРєС‚РёРІ СЃ СѓРјРЅС‹Рј Р·Р»РѕРґРµРµРј Рё СЃР»РѕР¶РЅРѕР№ СЂР°Р·РІСЏР·РєРѕР№ Р±РµР· РєР»РёС€Рµ Рё РїСЂРµРґСЃРєР°Р·СѓРµРјРѕСЃС‚Рё|1
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РєРёР±РµСЂРїСЂРµСЃР»РµРґРѕРІР°РЅРёРµ Рё СЃР»РµР¶РєСѓ|7
Р¦РµР»РµРІР°СЏ Р°СѓРґРёС‚РѕСЂРёСЏ РјРѕРµРіРѕ РїРѕСЃС‚Р° РІС‹СЂР°Р¶Р°РµС‚ РЅРµРґРѕРІРѕР»СЊСЃС‚РІРѕ.|4
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РїСЂРѕРєР»СЏС‚С‹Р№ С‚РµР°С‚СЂ РєСѓРєРѕР» |8
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІСЂР°С‡Р° Р±РµР· РіСЂР°РЅРёС†, СЂР°Р±РѕС‚Р°СЋС‰РµРіРѕ РІ Р·РѕРЅР°С… РєРѕРЅС„Р»РёРєС‚РѕРІ |9
РЅСѓР¶РµРЅ С„РёР»СЊРј РїСЂРѕ РїРёСЂР°С‚РѕРІ СЃРѕРєСЂРѕРІРёС‰Р° Рё РјРѕСЂСЃРєРёРµ Р±РёС‚РІС‹ СЃ СЌРїРёРєРѕР№|11
С…РѕС‡Сѓ РїСЂРѕ РїРёСЂР°С‚РѕРІ Рё СЃРїСЂСЏС‚Р°РЅРЅРѕРµ Р·РѕР»РѕС‚Рѕ|11
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ СЃРµРјСЊСЋ, РєРѕС‚РѕСЂР°СЏ РїРѕС‚РµСЂСЏР»Р° РґРѕРј РїСЂРё РїРѕР¶Р°СЂРµ |2
С…РѕС‡Сѓ С„РёР»СЊРј РєРѕС‚РѕСЂС‹Р№ РїРµСЂРµРЅРѕСЃРёС‚ РІ РґСЂСѓРіРѕР№ РјРёСЂ Рё РІРґРѕС…РЅРѕРІР»СЏРµС‚ РЅР° РїРѕРґРІРёРіРё|11
Р­С‚Рѕ РѕС„РѕСЂРјР»РµРЅРёРµ РїСЂРѕСЃС‚Рѕ РІРµР»РёРєРѕР»РµРїРЅРѕ! РћРЅРѕ РёРґРµР°Р»СЊРЅРѕ РїРµСЂРµРґР°РµС‚ Р°С‚РјРѕСЃС„РµСЂСѓ Рё РІС‹РіР»СЏРґРёС‚ РѕС‡РµРЅСЊ СЂРµР°Р»РёСЃС‚РёС‡РЅРѕ|3
РєСЂРёРјРёРЅР°Р»СЊРЅС‹Р№ С‚СЂРёР»Р»РµСЂ РїСЂРѕ РѕРіСЂР°Р±Р»РµРЅРёРµ Р±Р°РЅРєР° СЃ Р·Р°Р»РѕР¶РЅРёРєР°РјРё|4
Р’ РЎРЁРђ С‚Р°С‰РµРјС‚Рѕ РЅРµ РїСЂСЏРјР°СЏ РґРµРјРѕРєСЂР°С‚РёСЏ, Р° СЃРїР»РѕС€РЅРѕРµ Р»РёС†РµРјРµСЂРёРµ Рё РѕР±РјР°РЅ!|4
С„РёР»СЊРј Рѕ С†РµРЅРµ РјРёСЂР° Рё РїРѕР±РµРґС‹|5
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ СЂР°СЃСЃР»РµРґРѕРІР°РЅРёРµ СЃР»РѕР¶РЅРѕРіРѕ РїСЂРµСЃС‚СѓРїР»РµРЅРёСЏ СЃ РЅРµРѕР¶РёРґР°РЅРЅС‹Рј С„РёРЅР°Р»РѕРј|4
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ РєСЂРѕРІР°РІСѓСЋ Р»СѓРЅСѓ Рё РѕР±РѕСЂРѕС‚РЅРµР№ |8
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ Р»СЋР±РѕРІСЊ Рё С‡СѓРІСЃС‚РІР°, С‡С‚РѕР±С‹ СЃРµСЂРґС†Рµ Р·Р°Р±РёР»РѕСЃСЊ С‡Р°С‰Рµ|0
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ Р·Р°РіР°РґРѕС‡РЅРѕРµ РёСЃС‡РµР·РЅРѕРІРµРЅРёРµ С†РµР»РѕР№ РґРµСЂРµРІРЅРё|1
РґРµС‚РµРєС‚РёРІ РіРґРµ СЂР°Р·РіР°РґРєР° РѕРєР°Р·С‹РІР°РµС‚СЃСЏ Р±Р»РёР¶Рµ С‡РµРј РєР°Р¶РµС‚СЃСЏ|1
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СѓР¶Р°СЃС‹ РїСЂРѕ РјРѕРЅСЃС‚СЂР° РІ РєР°РЅР°Р»РёР·Р°С†РёРё|8
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РІР°РјРїРёСЂРѕРІ РІ СЃРѕРІСЂРµРјРµРЅРЅРѕРј РјРµРіР°РїРѕР»РёСЃРµ|8
РёС‰Сѓ РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ Рё Р±РѕСЂСЊР±Сѓ Р·Р° Р¶РёР·РЅСЊ|11
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ Р°С‚Р°РєСѓ РіРёРіР°РЅС‚СЃРєРѕР№ РїС‚РёС†С‹ |7
РќСѓ РЅР°С‡Р°Р»РѕСЃСЊ, РЅСѓРґРЅРѕРµ СЌС‚Рѕ РІСЃС‘, С‚РѕР»РµСЂР°СЃС‚РЅРѕРµ Р±РґРµРЅРёРµ РєР°РєРѕРµ-С‚Рѕ... Рђ РІРґСЂСѓРі Рё РїСЂР°РІРґР° РЅРµР»СЊР·СЏ Р±РѕРјР¶Р° РёР· РїРѕРґСЉРµР·РґР° РІС‹РєРёРЅСѓС‚СЊ? РљС‚Рѕ РµРіРѕ Р·РЅР°РµС‚, РјРѕР¶РµС‚, РјС‹ РґРµР№СЃС‚РІРёС‚РµР»СЊРЅРѕ РІРёРЅРѕРІР°С‚С‹ РІ С‚РѕРј, С‡С‚Рѕ РѕРЅ СЃС‚Р°Р» Р±РѕРјР¶РѕРј? Рђ РµСЃР»Рё РјС‹ РµРіРѕ РїСЂРѕРіРѕРЅРёРј, С‡С‚Рѕ С‚РѕРіРґР° Р±СѓРґРµС‚? Р’РґСЂСѓРі СЌС‚Рѕ РєР°Рє-С‚Рѕ РїРѕРІР»РёСЏРµС‚ РЅР° РЅР°С€Сѓ С‚РѕР»РµСЂР°РЅС‚РЅРѕСЃС‚СЊ? Р’ РѕР±С‰РµРј, РІСЃС‘ СЌС‚Рѕ РєР°Рє-С‚Рѕ С‚СЂРµРІРѕР¶РЅРѕ...|1
РЅСѓР¶РµРЅ РїСѓС‚СЊ РіРµСЂРѕСЏ|10
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РђР»РµРєСЃР°РЅРґСЂР° РџРѕРєСЂС‹С€РєРёРЅР°, РєРѕС‚РѕСЂС‹Р№ СЃРѕР·РґР°Р» С‚Р°РєС‚РёРєСѓ |10
